date,usd_idr,target,target_ret,ret_1,ret_lag1,ret_lag2,ret_lag3,ret_lag4,ret_5,ret_20,vol_5,vol_20,z_20,gap_days,jumlah_berita
2022-01-25,14358,0,-0.0008361204500495489,0.0021614092430564114,-0.0013949922050180419,-0.0004877878916271783,-0.0011140510830536243,0.0031364374901308167,0.0023010155534883836,0.008463068522683415,0.0020539623672867547,0.0018242190055699002,0.9422511976112766,1.0,6
2022-01-26,14346,1,0.0027148392992693005,-0.0008361204500495489,0.0021614092430564114,-0.0013949922050180419,-0.0004877878916271783,-0.0011140510830536243,-0.001671542386691982,0.005662173038778917,0.001435011030253018,0.0018070715968052555,0.5431227438992487,1.0,6
2022-01-27,14385,0,-0.0002781060992678164,0.0027148392992693005,-0.0008361204500495489,0.0021614092430564114,-0.0013949922050180419,-0.0004877878916271783,0.0021573479956309427,0.008096645055072571,0.0018704444624370968,0.001887097759018799,1.5234459247567684,1.0,10
2022-01-28,14381,1,0.0007646057439885112,-0.0002781060992678164,0.0027148392992693005,-0.0008361204500495489,0.0021614092430564114,-0.0013949922050180419,0.0023670297879903046,0.007187999823974778,0.001846883861730493,0.0018923085383145,1.2923155471823944,1.0,12
2022-01-31,14392,0,-0.003131635531978816,0.0007646057439885112,-0.0002781060992678164,0.0027148392992693005,-0.0008361204500495489,0.0021614092430564114,0.004526627736996858,0.008513065159487354,0.0015252076052244584,0.001881573538325098,1.5334680557308447,3.0,17
2022-02-02,14347,1,0.0023670297879903046,-0.003131635531978816,0.0007646057439885112,-0.0002781060992678164,0.0027148392992693005,-0.0008361204500495489,-0.0007664170380383695,0.00258226754789348,0.002145989099689897,0.0019537831320639585,0.03154610864201497,2.0,23
2022-02-03,14381,0,-0.00034774142298488186,0.0023670297879903046,-0.003131635531978816,0.0007646057439885112,-0.0002781060992678164,0.0027148392992693005,0.002436733200001484,0.0011131984729910727,0.0023587472708958774,0.001830828433270948,1.1070358617962608,1.0,9
2022-02-04,14376,1,0.0019457963053710614,-0.00034774142298488186,0.0023670297879903046,-0.003131635531978816,0.0007646057439885112,-0.0002781060992678164,-0.0006258475222526982,-0.0013902407355264046,0.002007144933830978,0.0017640553685214972,1.0232785748786304,1.0,4
2022-02-07,14404,0,-0.0013199487831183632,0.0019457963053710614,-0.00034774142298488186,0.0023670297879903046,-0.003131635531978816,0.0007646057439885112,0.0015980548823861795,0.0030593821665512166,0.002201754104342573,0.001720947698824333,1.7429390196930103,3.0,12
2022-02-08,14385,0,-0.0013216933509010431,-0.0013199487831183632,0.0019457963053710614,-0.00034774142298488186,0.0023670297879903046,-0.003131635531978816,-0.00048649964472069485,0.004319360205782274,0.002291939511136467,0.0016366356436902413,1.0400935052934328,1.0,11
2022-02-09,14366,0,-0.0015325673497788017,-0.0013216933509010431,-0.0013199487831183632,0.0019457963053710614,-0.00034774142298488186,0.0023670297879903046,0.0013234425363570779,0.004674698901899532,0.00177825163088302,0.0016168127896547676,0.3800034480622034,1.0,2
2022-02-10,14344,1,0.001045187009408366,-0.0015325673497788017,-0.0013216933509010431,-0.0013199487831183632,0.0019457963053710614,-0.00034774142298488186,-0.0025761546014120285,0.002932348676626617,0.0014506579230352391,0.0016644115321527177,-0.45350247403883737,1.0,7
2022-02-11,14359,0,-0.0014635678815597686,0.001045187009408366,-0.0015325673497788017,-0.0013216933509010431,-0.0013199487831183632,0.0019457963053710614,-0.0011832261690187806,0.0033484509835002285,0.0016152735912765065,0.0016733364839082404,0.0,1.0,5
2022-02-14,14338,0,-0.003213415269517128,-0.0014635678815597686,0.001045187009408366,-0.0015325673497788017,-0.0013216933509010431,-0.0013199487831183632,-0.004592590355949611,0.0019547618623203533,0.0011015863990782545,0.0017123044519086377,-0.9538257508604437,3.0,16
2022-02-15,14292,0,-0.0009800490808942186,-0.003213415269517128,-0.0014635678815597686,0.001045187009408366,-0.0015325673497788017,-0.0013216933509010431,-0.0064860568423483755,-0.002166696636566101,0.001520060347973429,0.0018519629039372308,-2.488575227466178,1.0,8
2022-02-16,14278,1,0.0016095738105299517,-0.0009800490808942186,-0.003213415269517128,-0.0014635678815597686,0.001045187009408366,-0.0015325673497788017,-0.006144412572341551,-0.003286371520534459,0.0015263504048608103,0.001860974320602639,-2.4829761061781004,1.0,14
2022-02-17,14301,1,0.002653632842104514,0.0016095738105299517,-0.0009800490808942186,-0.003213415269517128,-0.0014635678815597686,0.001045187009408366,-0.0030022714120327976,-0.004813235200135324,0.0019563347009866963,0.0017462202937669987,-1.5419101091328147,1.0,12
